id_apolice,exposicao,idade_condutor,idade_veiculo,regiao,tipo_veiculo,tipo_uso,nivel_cobertura,classe_bonus,premio_vigente,premio_ganho
323,0.3797,58,12,Sudeste,Sedan,Particular,Intermediaria,0,530.26,201.339722
324,0.8735,55,7,Sudeste,Sedan,Particular,Intermediaria,6,475.1,414.99985000000004
325,0.8984,48,5,Sudeste,Hatch,Particular,Basica,4,328.32,294.962688
326,0.377,40,6,Sudeste,SUV,Particular,Completa,0,677.92,255.57584
327,0.6527,24,11,Sudeste,Sedan,Particular,Intermediaria,5,754.42,492.4099339999999
328,0.6715,26,10,Sudeste,SUV,Particular,Completa,0,905.71,608.184265
329,0.8653,33,6,Sudeste,SUV,Particular,Basica,6,444.11,384.288383
330,0.4189,35,3,Centro-Oeste,Hatch,Particular,Intermediaria,6,382.07,160.049123
331,0.2092,52,3,Sudeste,SUV,Particular,Completa,10,516.0,107.9472
332,0.5051,49,5,Nordeste,SUV,Particular,Completa,4,584.48,295.220848
333,0.6896,42,4,Norte,Picape,Particular,Completa,10,481.64,332.138944
334,0.1219,35,11,Sudeste,Sedan,Particular,Intermediaria,5,476.4,58.073159999999994
335,0.6371,48,5,Sudeste,Sedan,Particular,Intermediaria,8,461.44,293.983424
336,0.8263,46,2,Nordeste,Hatch,Particular,Basica,7,286.14,236.437482
337,0.2727,30,4,Sudeste,Picape,Particular,Completa,3,736.56,200.85991199999998
338,0.7793,57,14,Norte,Hatch,Particular,Intermediaria,6,351.83,274.18111899999997
339,0.8153,48,4,Sudeste,Utilitario,Particular,Completa,0,767.48,625.726444
340,0.4936,22,2,Sudeste,SUV,Particular,Completa,6,856.69,422.862184
341,0.5905,45,3,Centro-Oeste,Hatch,Particular,Completa,1,708.16,418.16848
342,0.6335,43,2,Sudeste,Sedan,Particular,Intermediaria,7,362.79,229.827465
343,0.5723,49,2,Sudeste,Picape,Comercial,Completa,2,1181.41,676.1209430000001
344,0.4712,42,19,Sudeste,Hatch,Particular,Intermediaria,6,306.86,144.592432
345,0.4585,26,3,Sudeste,Sedan,Particular,Completa,2,702.28,321.99538
346,0.1402,49,12,Sul,SUV,Comercial,Intermediaria,9,488.62,68.50452399999999
347,0.088,59,9,Sudeste,Hatch,Particular,Intermediaria,2,649.49,57.15512
348,0.5462,80,6,Nordeste,Picape,Particular,Intermediaria,8,497.33,271.641646
349,0.3716,49,6,Norte,Hatch,Particular,Basica,6,441.4,164.02424
350,0.2592,19,7,Nordeste,SUV,Particular,Completa,10,679.27,176.06678399999998
351,0.52,37,4,Centro-Oeste,Sedan,Particular,Completa,8,460.61,239.5172
352,0.5145,57,3,Sudeste,Hatch,Particular,Basica,4,380.75,195.895875
353,0.6994,50,4,Sul,Sedan,Particular,Basica,10,311.96,218.184824
354,0.3899,50,10,Sudeste,Picape,Particular,Intermediaria,3,816.34,318.290966
355,0.5342,29,6,Centro-Oeste,Hatch,Particular,Basica,7,371.2,198.29504
356,0.7884,18,9,Nordeste,SUV,Particular,Intermediaria,1,710.67,560.2922279999999
357,0.8804,50,15,Nordeste,Hatch,Comercial,Completa,0,674.38,593.724152
358,0.6074,61,9,Nordeste,Hatch,Particular,Intermediaria,2,565.68,343.59403199999997
359,0.0897,56,8,Nordeste,SUV,Particular,Completa,4,512.12,45.937164
360,0.1556,37,10,Nordeste,Utilitario,Particular,Completa,6,576.43,89.69250799999999
361,0.6875,36,14,Sudeste,SUV,Particular,Intermediaria,10,364.15,250.35312499999998
362,0.1558,49,15,Sul,SUV,Particular,Intermediaria,1,612.79,95.47268199999999
363,0.2035,18,8,Nordeste,SUV,Particular,Intermediaria,6,611.94,124.52979
364,0.1744,56,5,Norte,SUV,Particular,Completa,10,519.18,90.544992
365,0.4162,44,2,Sudeste,Hatch,Particular,Completa,8,460.82,191.793284
366,0.679,42,8,Sudeste,Hatch,Particular,Intermediaria,8,378.14,256.75706
367,0.9403,69,3,Sudeste,Picape,Particular,Completa,2,1114.89,1048.331067
368,0.8495,60,10,Sudeste,Sedan,Particular,Completa,9,549.76,467.02112
369,0.7559,30,20,Sudeste,Picape,Particular,Intermediaria,5,604.43,456.88863699999996
370,0.1655,18,19,Nordeste,Hatch,Particular,Intermediaria,6,599.45,99.20897500000001
371,0.6039,18,3,Sudeste,Hatch,Particular,Completa,6,769.32,464.592348
372,0.8354,33,11,Nordeste,Hatch,Particular,Intermediaria,6,431.39,360.38320600000003
373,0.8928,25,8,Sudeste,Utilitario,Particular,Completa,9,359.27,320.756256
374,0.1775,28,9,Sudeste,Hatch,Particular,Completa,8,468.35,83.132125
375,0.3634,18,15,Sudeste,Hatch,Particular,Intermediaria,0,761.98,276.903532
376,0.3126,35,9,Nordeste,Hatch,Particular,Intermediaria,3,367.57,114.90238199999999
377,0.3262,18,15,Norte,Picape,Particular,Completa,0,1324.52,432.058424
378,0.4615,31,4,Norte,Sedan,Particular,Intermediaria,0,659.93,304.55769499999997
379,0.3945,47,8,Sudeste,SUV,Particular,Intermediaria,2,502.64,198.29148
380,0.4208,53,10,Sudeste,SUV,Particular,Intermediaria,8,506.78,213.25302399999998
381,0.3989,31,2,Sudeste,Picape,Particular,Intermediaria,1,726.04,289.617356
382,0.7295,37,6,Sudeste,Picape,Particular,Basica,6,421.7,307.63015
383,0.1277,56,20,Sudeste,Hatch,Particular,Basica,7,332.82,42.501114
384,0.7208,24,4,Norte,SUV,Particular,Basica,2,712.67,513.692536
385,0.7922,22,3,Sul,Sedan,Particular,Completa,5,758.93,601.224346
386,0.2965,33,4,Sul,SUV,Particular,Basica,9,357.88,106.11142
387,0.8009,33,12,Sudeste,Sedan,Particular,Completa,4,343.1,274.78879
388,0.7607,54,8,Sudeste,Sedan,Particular,Completa,2,572.71,435.6604970000001
389,0.5618,34,20,Sudeste,SUV,Particular,Intermediaria,6,483.87,271.838166
390,0.993,31,6,Sul,Hatch,Comercial,Completa,10,371.08,368.48244
391,0.7435,40,3,Sudeste,SUV,Comercial,Completa,0,1005.33,747.4628550000001
392,0.1203,28,2,Sudeste,Sedan,Particular,Completa,0,765.17,92.049951
393,0.1013,28,11,Sudeste,Sedan,Particular,Intermediaria,10,351.23,35.579599
394,0.5275,36,4,Nordeste,Hatch,Particular,Basica,1,397.98,209.93445
395,0.5166,67,6,Sudeste,Utilitario,Particular,Intermediaria,0,946.68,489.05488799999995
396,0.4535,43,6,Nordeste,Hatch,Particular,Intermediaria,7,327.35,148.453225
397,0.4411,65,7,Sul,Sedan,Particular,Intermediaria,5,470.34,207.466974
398,0.462,22,15,Sudeste,Picape,Particular,Intermediaria,2,991.72,458.17464
399,0.1142,31,2,Sudeste,Sedan,Particular,Intermediaria,2,535.27,61.12783399999999
400,0.835,28,3,Sudeste,Hatch,Particular,Completa,4,620.54,518.1509
401,0.7357,49,8,Nordeste,Hatch,Comercial,Basica,7,421.22,309.89155400000004
402,0.7776,45,7,Sudeste,Utilitario,Particular,Completa,9,520.43,404.68636799999996
403,0.4548,44,2,Nordeste,Hatch,Particular,Intermediaria,4,297.33,135.225684
404,0.398,43,7,Sudeste,SUV,Particular,Completa,9,545.46,217.09308000000001
405,0.8665,55,4,Centro-Oeste,Utilitario,Particular,Completa,6,557.62,483.17773000000005
406,0.6429,28,10,Sudeste,Utilitario,Particular,Completa,1,793.21,509.95470900000004
407,0.8414,26,15,Nordeste,SUV,Particular,Basica,4,544.77,458.369478
408,0.9133,21,13,Nordeste,SUV,Particular,Intermediaria,9,522.68,477.36364399999997
409,0.6938,32,5,Sudeste,Hatch,Particular,Intermediaria,3,383.99,266.412262
410,0.9861,32,10,Sudeste,Sedan,Particular,Intermediaria,5,484.52,477.785172
411,0.8858,33,4,Sudeste,Hatch,Comercial,Intermediaria,5,381.98,338.357884
412,0.9591,33,3,Sul,Picape,Particular,Completa,2,598.67,574.1843969999999
413,0.9416,48,3,Sudeste,Picape,Particular,Completa,2,659.07,620.580312
414,0.362,50,6,Sudeste,Picape,Comercial,Completa,9,797.64,288.74568
415,0.614,31,7,Sul,Hatch,Particular,Intermediaria,10,253.26,155.50163999999998
416,0.6887,41,3,Norte,Sedan,Particular,Completa,10,460.67,317.263429
417,0.8491,50,5,Sul,Sedan,Particular,Basica,2,461.86,392.165326
418,0.8883,45,9,Sudeste,Hatch,Particular,Completa,8,370.0,328.671
419,0.5032,32,8,Sudeste,SUV,Particular,Intermediaria,6,558.66,281.117712
420,0.3779,31,3,Sudeste,Picape,Particular,Completa,4,680.15,257.028685
421,0.5003,50,11,Sudeste,Hatch,Particular,Basica,8,356.95,178.58208499999998
422,0.3521,64,14,Sudeste,SUV,Comercial,Intermediaria,2,874.88,308.045248
423,0.1759,39,8,Centro-Oeste,SUV,Comercial,Intermediaria,5,791.44,139.21429600000002
424,0.4124,38,3,Nordeste,Hatch,Particular,Intermediaria,7,395.53,163.116572
425,0.151,72,8,Sudeste,Hatch,Particular,Intermediaria,3,937.89,141.62139
426,0.9828,43,9,Norte,Hatch,Particular,Intermediaria,9,373.74,367.311672
427,0.4529,18,10,Centro-Oeste,SUV,Particular,Intermediaria,10,577.5,261.54975
428,0.4182,54,6,Sudeste,Sedan,Particular,Intermediaria,7,419.3,175.35126000000002
429,0.9643,49,8,Nordeste,Hatch,Particular,Intermediaria,0,554.57,534.7718510000001
430,0.7117,66,9,Nordeste,SUV,Particular,Basica,5,431.98,307.44016600000003
431,0.6207,40,11,Nordeste,Hatch,Particular,Basica,7,261.38,162.238566
432,0.8615,39,1,Sudeste,Hatch,Particular,Completa,1,582.18,501.54807
433,0.3912,49,12,Norte,Hatch,Particular,Intermediaria,6,283.86,111.046032
434,0.8726,18,18,Sudeste,Utilitario,Particular,Intermediaria,5,934.58,815.5145080000001
435,0.6966,29,8,Sudeste,Hatch,Particular,Basica,8,368.74,256.864284
436,0.2247,18,7,Sudeste,Utilitario,Particular,Intermediaria,8,747.81,168.032907
437,0.4599,52,19,Sudeste,Hatch,Particular,Intermediaria,2,526.21,242.00397900000002
438,0.6977,35,3,Sudeste,Hatch,Particular,Intermediaria,4,501.95,350.210515
439,0.3226,35,14,Norte,SUV,Particular,Basica,8,379.79,122.52025400000001
440,0.7092,63,3,Sudeste,SUV,Particular,Completa,1,679.43,481.851756
441,0.913,53,3,Sul,Picape,Particular,Intermediaria,9,432.17,394.57121
442,0.7613,57,2,Norte,Picape,Particular,Basica,4,434.47,330.76201100000003
443,0.7505,43,9,Sudeste,Hatch,Particular,Intermediaria,3,566.54,425.18826999999993
444,0.2364,44,3,Centro-Oeste,Utilitario,Particular,Completa,8,409.98,96.919272
445,0.3828,43,11,Sul,Sedan,Particular,Completa,0,948.02,362.90205599999996
446,0.2461,41,7,Sudeste,Hatch,Comercial,Intermediaria,5,691.92,170.281512
447,0.8671,56,10,Sudeste,Hatch,Particular,Basica,6,463.46,401.86616599999996
448,0.2616,55,3,Sudeste,Picape,Particular,Intermediaria,0,746.3,195.23208
449,0.5585,31,4,Sul,Utilitario,Particular,Intermediaria,0,502.85,280.841725
450,0.7296,33,8,Sudeste,Hatch,Particular,Basica,7,346.14,252.543744
451,0.2441,45,4,Sudeste,SUV,Particular,Basica,5,587.67,143.450247
452,0.8799,54,9,Sudeste,Sedan,Particular,Intermediaria,9,297.02,261.347898
453,0.698,32,2,Sudeste,Hatch,Particular,Basica,6,357.24,249.35352
454,0.6849,43,2,Centro-Oeste,Hatch,Comercial,Intermediaria,4,554.63,379.866087
455,0.7284,21,12,Sudeste,Hatch,Particular,Completa,2,842.34,613.560456
456,0.1187,56,9,Sudeste,Picape,Particular,Intermediaria,8,387.01,45.938086999999996
457,0.6255,54,2,Sudeste,SUV,Comercial,Intermediaria,5,666.37,416.81443499999995
458,0.8439,21,20,Sudeste,Sedan,Particular,Intermediaria,6,627.05,529.1674949999999
459,0.4871,27,4,Sudeste,SUV,Particular,Completa,1,882.03,429.63681299999996
460,0.3088,39,20,Nordeste,SUV,Particular,Intermediaria,5,398.21,122.967248
461,0.6363,42,8,Sudeste,Sedan,Particular,Completa,2,708.31,450.69765299999995
462,0.6185,64,13,Sudeste,Hatch,Particular,Intermediaria,9,369.77,228.702745
463,0.9322,27,17,Sudeste,Sedan,Comercial,Completa,0,1137.08,1059.985976
464,0.8499,60,8,Sudeste,Sedan,Particular,Basica,1,402.11,341.753289
465,0.2233,34,2,Sul,Sedan,Comercial,Intermediaria,10,449.27,100.321991
466,0.7696,61,9,Sudeste,Hatch,Particular,Basica,3,370.57,285.19067199999995
467,0.4274,70,11,Nordeste,SUV,Particular,Completa,5,631.29,269.81334599999997
468,0.7254,35,13,Sudeste,Hatch,Particular,Intermediaria,6,410.54,297.805716
469,0.5441,27,6,Sudeste,Sedan,Particular,Completa,5,648.36,352.77267600000005
470,0.9201,70,12,Sudeste,Hatch,Particular,Completa,5,684.86,630.139686
471,0.3196,33,8,Sul,Sedan,Particular,Basica,2,481.97,154.037612
472,0.2882,42,9,Sudeste,Hatch,Particular,Intermediaria,3,440.54,126.96362800000001
473,0.8154,20,3,Sudeste,Sedan,Particular,Intermediaria,5,831.03,677.621862
474,0.7106,19,14,Sudeste,Hatch,Particular,Intermediaria,3,696.77,495.124762
475,0.2837,41,7,Nordeste,Picape,Particular,Basica,7,264.95,75.166315
476,0.8835,42,3,Norte,Picape,Particular,Basica,9,418.85,370.053975
477,0.2523,47,9,Sudeste,Picape,Comercial,Completa,6,902.83,227.78400900000003
478,0.9535,42,10,Sul,Hatch,Comercial,Intermediaria,8,519.41,495.257435
479,0.1579,20,5,Nordeste,Picape,Particular,Intermediaria,2,891.74,140.805746
480,0.1014,52,7,Sudeste,Sedan,Particular,Completa,5,403.1,40.874340000000004
481,0.6508,33,5,Sudeste,Utilitario,Particular,Completa,6,452.89,294.740812
482,0.7292,32,3,Sudeste,Hatch,Comercial,Intermediaria,3,711.97,519.168524
483,0.2656,53,6,Sudeste,Utilitario,Particular,Intermediaria,7,532.47,141.424032
484,0.7951,49,9,Sudeste,Hatch,Particular,Intermediaria,2,352.77,280.48742699999997
485,0.7595,49,12,Nordeste,Hatch,Particular,Completa,3,404.94,307.55192999999997
486,0.4263,36,3,Nordeste,SUV,Comercial,Intermediaria,7,644.03,274.549989
487,0.3119,47,14,Sudeste,Hatch,Particular,Basica,7,358.22,111.72881800000002
488,0.8995,18,3,Nordeste,SUV,Particular,Intermediaria,0,860.94,774.41553
489,0.8402,37,2,Sul,Hatch,Particular,Intermediaria,5,391.98,329.341596
490,0.4858,73,5,Sudeste,Hatch,Particular,Intermediaria,1,614.82,298.67955600000005
491,0.2791,40,9,Sudeste,SUV,Particular,Intermediaria,1,665.95,185.86664500000003
492,0.2618,18,9,Norte,SUV,Particular,Basica,8,624.88,163.593584
493,0.7045,53,3,Sul,Sedan,Particular,Basica,9,286.83,202.071735
494,0.8753,64,3,Sudeste,Utilitario,Particular,Intermediaria,4,512.5,448.59125
495,0.6552,51,6,Sudeste,Sedan,Particular,Intermediaria,0,796.32,521.748864
496,0.9452,34,1,Sudeste,Hatch,Particular,Intermediaria,1,475.93,449.849036
497,0.989,51,13,Centro-Oeste,Picape,Particular,Completa,10,536.73,530.82597
498,0.1695,44,13,Nordeste,SUV,Particular,Intermediaria,9,390.06,66.11517
499,0.2348,42,4,Centro-Oeste,Sedan,Particular,Intermediaria,6,481.17,112.978716
500,0.5919,41,7,Norte,Picape,Particular,Intermediaria,1,520.92,308.332548
501,0.4004,38,13,Sudeste,Utilitario,Particular,Basica,1,617.54,247.26301599999996
502,0.3174,55,10,Sul,SUV,Particular,Intermediaria,3,480.68,152.567832
503,0.7325,50,5,Sudeste,Picape,Particular,Completa,4,861.2,630.8290000000001
504,0.9659,50,9,Sudeste,Hatch,Particular,Intermediaria,10,378.18,365.284062
505,0.9338,47,9,Sudeste,Hatch,Particular,Intermediaria,0,539.72,503.990536
506,0.5665,26,10,Sudeste,SUV,Particular,Intermediaria,3,469.37,265.898105
507,0.578,55,1,Sudeste,Hatch,Particular,Intermediaria,6,396.74,229.31572
508,0.4873,53,20,Centro-Oeste,Hatch,Particular,Basica,5,362.68,176.73396400000001
509,0.7962,34,2,Centro-Oeste,Hatch,Particular,Completa,6,643.78,512.577636
510,0.3711,70,6,Sul,Sedan,Particular,Basica,0,661.47,245.471517
511,0.5723,50,1,Sudeste,SUV,Particular,Completa,3,761.42,435.760666
512,0.7708,47,9,Sudeste,Hatch,Particular,Intermediaria,3,498.05,383.89694000000003
513,0.8495,47,9,Sul,SUV,Particular,Intermediaria,6,476.84,405.07558
514,0.5166,22,12,Sul,Hatch,Particular,Intermediaria,4,651.54,336.5855639999999
515,0.9762,43,6,Sudeste,Sedan,Particular,Intermediaria,0,757.9,739.8619799999999
516,0.1616,24,5,Nordeste,Picape,Particular,Intermediaria,6,808.6,130.66976
517,0.1431,50,5,Centro-Oeste,Sedan,Particular,Intermediaria,10,322.57,46.159767
518,0.6352,44,14,Centro-Oeste,Hatch,Particular,Basica,3,565.1,358.95152
519,0.0936,43,14,Sul,Sedan,Particular,Basica,9,341.54,31.968144000000002
520,0.7464,37,7,Sul,Picape,Particular,Intermediaria,4,560.1,418.05863999999997
521,0.8395,30,8,Sudeste,Hatch,Comercial,Basica,7,486.77,408.643415
522,0.6783,34,3,Sul,Sedan,Particular,Basica,2,349.86,237.31003800000002
523,0.4379,44,13,Norte,Hatch,Particular,Intermediaria,4,471.62,206.522398
524,0.1249,38,5,Sudeste,SUV,Particular,Intermediaria,7,486.28,60.736371999999996
525,0.2688,71,18,Centro-Oeste,Sedan,Particular,Intermediaria,5,555.03,149.192064
526,0.9427,18,13,Sudeste,SUV,Particular,Completa,0,1094.32,1031.615464
527,0.3238,46,1,Nordeste,Sedan,Comercial,Completa,1,1043.67,337.940346
528,0.5021,43,8,Sudeste,Sedan,Particular,Intermediaria,4,462.07,232.005347
529,0.6401,55,5,Sul,SUV,Particular,Completa,2,684.07,437.87320700000004
530,0.4937,28,4,Sul,Sedan,Particular,Basica,1,487.02,240.441774
531,0.5582,23,18,Centro-Oeste,Hatch,Particular,Basica,8,566.68,316.32077599999997
532,0.9424,38,5,Sudeste,Sedan,Particular,Intermediaria,4,433.98,408.982752
533,0.4958,48,2,Sudeste,Sedan,Particular,Completa,7,503.55,249.66009000000003
534,0.5048,36,3,Sudeste,Hatch,Particular,Intermediaria,9,436.68,220.43606400000002
535,0.1556,44,8,Sudeste,SUV,Particular,Basica,3,533.54,83.018824
536,0.7235,36,3,Sul,Hatch,Particular,Basica,7,349.22,252.66067000000004
537,0.7944,33,8,Sudeste,Picape,Particular,Intermediaria,10,415.22,329.850768
538,0.3535,21,5,Sudeste,Hatch,Particular,Intermediaria,5,647.89,229.029115
539,0.867,65,3,Nordeste,Picape,Particular,Intermediaria,2,538.44,466.82748000000004
540,0.823,45,4,Norte,SUV,Comercial,Completa,9,601.42,494.96865999999994
541,0.864,24,1,Sudeste,SUV,Particular,Intermediaria,10,560.07,483.90048
542,0.1058,18,14,Sul,Sedan,Particular,Basica,7,562.46,59.50826800000001
543,0.0867,42,8,Sudeste,Sedan,Particular,Intermediaria,5,508.36,44.074812
544,0.2879,40,3,Sudeste,Picape,Particular,Completa,10,535.4,154.14166
545,0.3437,38,16,Sudeste,Hatch,Particular,Completa,4,717.95,246.75941500000002
546,0.1766,33,8,Centro-Oeste,Utilitario,Particular,Intermediaria,5,420.95,74.33977
547,0.1578,40,1,Nordeste,Sedan,Particular,Basica,8,302.82,47.784996
548,0.4796,33,13,Nordeste,Hatch,Particular,Intermediaria,10,274.07,131.443972
549,0.9723,46,18,Nordeste,Hatch,Comercial,Intermediaria,5,497.79,484.00121700000005
550,0.9327,34,8,Sul,Picape,Particular,Completa,4,685.76,639.608352
551,0.536,57,5,Sul,Utilitario,Particular,Intermediaria,7,505.1,270.7336
552,0.1672,54,12,Sudeste,Sedan,Particular,Basica,7,410.63,68.657336
553,0.1879,29,16,Sudeste,Sedan,Comercial,Intermediaria,10,410.52,77.136708
554,0.8426,33,6,Sudeste,Sedan,Comercial,Intermediaria,3,693.49,584.3346740000001
555,0.7242,51,3,Sudeste,Sedan,Particular,Intermediaria,7,408.3,295.69086
556,0.4041,59,5,Sul,Hatch,Particular,Basica,5,343.5,138.80835000000002
557,0.5018,26,12,Sudeste,Hatch,Particular,Basica,6,418.93,210.219074
558,0.636,28,8,Sul,Hatch,Particular,Basica,10,292.25,185.871
559,0.5813,34,7,Nordeste,Sedan,Particular,Completa,2,573.3,333.25929
560,0.5502,39,5,Sul,Picape,Particular,Intermediaria,6,584.22,321.43784400000004
561,0.1716,45,8,Centro-Oeste,Utilitario,Particular,Completa,2,691.59,118.676844
562,0.5125,41,4,Sudeste,SUV,Particular,Completa,4,606.98,311.07725
563,0.9296,46,5,Centro-Oeste,SUV,Particular,Intermediaria,1,580.2,539.35392
564,0.6714,38,6,Sudeste,Hatch,Particular,Completa,8,472.95,317.53863
565,0.1727,26,8,Nordeste,Sedan,Particular,Intermediaria,3,401.36,69.314872
566,0.9388,53,15,Sudeste,Picape,Particular,Intermediaria,3,620.49,582.5160119999999
567,0.6387,51,11,Sudeste,SUV,Comercial,Intermediaria,3,683.08,436.28319600000003
568,0.3517,47,14,Sul,Utilitario,Particular,Intermediaria,5,445.72,156.759724
569,0.2516,38,12,Sul,Sedan,Particular,Completa,7,512.83,129.028028
570,0.1741,46,7,Sudeste,Sedan,Particular,Completa,4,689.41,120.026281
571,0.3534,47,7,Sudeste,Sedan,Particular,Intermediaria,5,305.72,108.041448
572,0.6445,23,7,Nordeste,Picape,Particular,Basica,7,525.48,338.67186
573,0.4925,33,8,Sudeste,Hatch,Particular,Intermediaria,3,554.95,273.312875
574,0.4492,37,14,Nordeste,Picape,Particular,Intermediaria,6,437.38,196.471096
575,0.8929,21,7,Nordeste,Sedan,Comercial,Intermediaria,4,821.23,733.2762670000001
576,0.583,40,8,Centro-Oeste,Hatch,Comercial,Intermediaria,9,638.53,372.26298999999995
577,0.462,35,5,Norte,Hatch,Particular,Basica,9,296.72,137.08464
578,0.1031,43,7,Nordeste,Sedan,Particular,Basica,4,391.43,40.356433
579,0.3236,63,5,Sul,SUV,Particular,Basica,1,544.59,176.22932400000002
580,0.469,56,9,Sudeste,SUV,Particular,Completa,6,693.93,325.45316999999994
581,0.9554,40,15,Sudeste,Hatch,Comercial,Intermediaria,2,791.24,755.950696
582,0.6041,38,7,Sudeste,Hatch,Particular,Basica,4,377.97,228.331677
583,0.1827,42,4,Norte,Hatch,Particular,Completa,4,591.27,108.025029
584,0.7876,35,7,Nordeste,Sedan,Comercial,Completa,8,444.9,350.40324
585,0.8218,53,4,Nordeste,Utilitario,Comercial,Intermediaria,4,620.06,509.56530799999996
586,0.1995,30,6,Sudeste,Utilitario,Particular,Intermediaria,7,396.29,79.05985500000001
587,0.5212,23,1,Centro-Oeste,Sedan,Particular,Intermediaria,7,684.04,356.52164799999997
588,0.45,54,4,Nordeste,SUV,Particular,Completa,8,409.06,184.077
589,0.4465,23,18,Sul,Hatch,Particular,Basica,8,349.19,155.913335
590,0.2409,45,6,Nordeste,Hatch,Particular,Intermediaria,7,348.45,83.941605
591,0.6583,24,1,Centro-Oeste,Utilitario,Particular,Intermediaria,6,619.5,407.81685
592,0.2336,39,10,Sul,Sedan,Particular,Intermediaria,5,443.54,103.610944
593,0.6266,36,3,Sudeste,Sedan,Particular,Basica,2,593.94,372.16280400000005
594,0.2018,53,3,Sudeste,Sedan,Particular,Intermediaria,5,435.77,87.938386
595,0.6622,33,10,Centro-Oeste,Hatch,Particular,Intermediaria,2,490.32,324.689904
596,0.102,21,6,Sul,Picape,Particular,Completa,10,804.62,82.07123999999999
597,0.533,29,9,Sudeste,Sedan,Particular,Intermediaria,9,381.09,203.12097
598,0.7487,28,4,Centro-Oeste,Sedan,Particular,Basica,9,286.18,214.262966
